,k,epoch,learning_rate,train_loss
6144,76.0,64.0,0.0011040000000000025,5.78681329329745e+24
6145,76.0,65.0,0.0011040000000000025,3.946555906087817e+23
6146,76.0,66.0,0.0011040000000000025,6.274352430022916e+23
6147,76.0,67.0,0.0011040000000000025,8.071695673743749e+23
6148,76.0,68.0,0.0011040000000000025,1.8826277467248636e+24
6149,76.0,69.0,0.0011040000000000025,9.837977893112576e+23
6150,76.0,70.0,0.0011040000000000025,9.847080701722119e+23
6151,76.0,71.0,0.0011040000000000025,4.988499721223391e+23
6152,76.0,72.0,0.0011040000000000025,9.359135523841957e+23
6153,76.0,73.0,0.0011040000000000025,7.019477736002404e+23
6154,76.0,74.0,0.0011040000000000025,1.481580352770236e+24
6155,76.0,75.0,0.0011040000000000025,2.996973003953951e+25
6156,76.0,76.0,0.0011040000000000025,4.247259115271267e+23
6157,76.0,77.0,0.0011040000000000025,8.487358431787706e+23
6158,76.0,78.0,0.0011040000000000025,2.4998009514164584e+23
6159,76.0,79.0,0.0011040000000000025,2.738350099863933e+24
6160,77.0,0.0,0.0011080000000000026,62860182.7524861
6161,77.0,1.0,0.0011080000000000026,190.11822059708413
6162,77.0,2.0,0.0011080000000000026,187.76329191573942
6163,77.0,3.0,0.0011080000000000026,186.31947202740292
6164,77.0,4.0,0.0011080000000000026,185.42681571575127
6165,77.0,5.0,0.0011080000000000026,184.6052741896504
6166,77.0,6.0,0.0011080000000000026,184.01787653142756
6167,77.0,7.0,0.0011080000000000026,183.95950111466226
6168,77.0,8.0,0.0011080000000000026,183.3216465805516
6169,77.0,9.0,0.0011080000000000026,183.47439608487215
6170,77.0,10.0,0.0011080000000000026,183.27455935083253
6171,77.0,11.0,0.0011080000000000026,183.02880138050426
6172,77.0,12.0,0.0011080000000000026,182.86506050495186
6173,77.0,13.0,0.0011080000000000026,183.01831160728378
6174,77.0,14.0,0.0011080000000000026,182.84251786665482
6175,77.0,15.0,0.0011080000000000026,182.71903009588067
6176,77.0,16.0,0.0011080000000000026,182.7388095555161
6177,77.0,17.0,0.0011080000000000026,182.608125036991
6178,77.0,18.0,0.0011080000000000026,182.4781502648556
6179,77.0,19.0,0.0011080000000000026,182.4652977529198
6180,77.0,20.0,0.0011080000000000026,182.55965052132655
6181,77.0,21.0,0.0011080000000000026,182.35290921914458
6182,77.0,22.0,0.0011080000000000026,182.21039724638968
6183,77.0,23.0,0.0011080000000000026,182.42067507348878
6184,77.0,24.0,0.0011080000000000026,182.2373582258128
6185,77.0,25.0,0.0011080000000000026,182.11001554855193
6186,77.0,26.0,0.0011080000000000026,182.16624864366318
6187,77.0,27.0,0.0011080000000000026,182.06269992404515
6188,77.0,28.0,0.0011080000000000026,182.0908084137271
6189,77.0,29.0,0.0011080000000000026,182.0740757921007
6190,77.0,30.0,0.0011080000000000026,182.04634004843356
6191,77.0,31.0,0.0011080000000000026,181.91972611860797
6192,77.0,32.0,0.0011080000000000026,181.9089692580098
6193,77.0,33.0,0.0011080000000000026,182.0135426407631
6194,77.0,34.0,0.0011080000000000026,181.93062893337674
6195,77.0,35.0,0.0011080000000000026,181.8481482056897
6196,77.0,36.0,0.0011080000000000026,181.71058106701784
6197,77.0,37.0,0.0011080000000000026,181.83676995787957
6198,77.0,38.0,0.0011080000000000026,181.73735984108666
6199,77.0,39.0,0.0011080000000000026,181.74015612669666
6200,77.0,40.0,0.0011080000000000026,181.79248112225773
6201,77.0,41.0,0.0011080000000000026,181.68164315271858
6202,77.0,42.0,0.0011080000000000026,181.66491419320155
6203,77.0,43.0,0.0011080000000000026,181.67988175209123
6204,77.0,44.0,0.0011080000000000026,181.56358810270675
6205,77.0,45.0,0.0011080000000000026,181.44650959053425
6206,77.0,46.0,0.0011080000000000026,181.44931667751737
6207,77.0,47.0,0.0011080000000000026,181.30019141611427
6208,77.0,48.0,0.0011080000000000026,181.23581976996527
6209,77.0,49.0,0.0011080000000000026,181.16795976118607
6210,77.0,50.0,0.0011080000000000026,180.929199033795
6211,77.0,51.0,0.0011080000000000026,180.77010975230823
6212,77.0,52.0,0.0011080000000000026,180.46887853140782
6213,77.0,53.0,0.0011080000000000026,180.08775819720643
6214,77.0,54.0,0.0011080000000000026,179.39851748688054
6215,77.0,55.0,0.0011080000000000026,178.83936667702415
6216,77.0,56.0,0.0011080000000000026,177.84327461627998
6217,77.0,57.0,0.0011080000000000026,177.0973041942866
6218,77.0,58.0,0.0011080000000000026,176.79293550741792
6219,77.0,59.0,0.0011080000000000026,176.2921728145715
6220,77.0,60.0,0.0011080000000000026,175.90271760574495
6221,77.0,61.0,0.0011080000000000026,175.91200074475222
6222,77.0,62.0,0.0011080000000000026,175.7010134548611
6223,77.0,63.0,0.0011080000000000026,175.3580983418166
6224,77.0,64.0,0.0011080000000000026,175.3175506776752
6225,77.0,65.0,0.0011080000000000026,175.0326453006629
6226,77.0,66.0,0.0011080000000000026,174.896533166134
6227,77.0,67.0,0.0011080000000000026,174.88653782700047
6228,77.0,68.0,0.0011080000000000026,174.61894440005523
6229,77.0,69.0,0.0011080000000000026,174.6746072418521
6230,77.0,70.0,0.0011080000000000026,174.61909960197679
6231,77.0,71.0,0.0011080000000000026,174.45543083422112
6232,77.0,72.0,0.0011080000000000026,174.24590842507104
6233,77.0,73.0,0.0011080000000000026,174.29111087683475
6234,77.0,74.0,0.0011080000000000026,174.2006809920494
6235,77.0,75.0,0.0011080000000000026,174.06452169399068
6236,77.0,76.0,0.0011080000000000026,173.92619430387862
6237,77.0,77.0,0.0011080000000000026,173.9222704338305
6238,77.0,78.0,0.0011080000000000026,173.88199990628945
6239,77.0,79.0,0.0011080000000000026,173.841771005958
6240,78.0,0.0,0.0011120000000000027,1183.6935850941052
6241,78.0,1.0,0.0011120000000000027,187.44642668136441
6242,78.0,2.0,0.0011120000000000027,185.93705154573075
6243,78.0,3.0,0.0011120000000000027,185.04725684580177
6244,78.0,4.0,0.0011120000000000027,183.96897819750237
6245,78.0,5.0,0.0011120000000000027,183.26668084655145
6246,78.0,6.0,0.0011120000000000027,177.35054807104245
6247,78.0,7.0,0.0011120000000000027,173.59097693241003
6248,78.0,8.0,0.0011120000000000027,172.18649299390387
6249,78.0,9.0,0.0011120000000000027,171.4317684042574
6250,78.0,10.0,0.0011120000000000027,170.92064141167535
6251,78.0,11.0,0.0011120000000000027,170.60874193596118
6252,78.0,12.0,0.0011120000000000027,170.39265327838936
6253,78.0,13.0,0.0011120000000000027,170.03211724175347
6254,78.0,14.0,0.0011120000000000027,169.83748669556897
6255,78.0,15.0,0.0011120000000000027,169.46498604206124
6256,78.0,16.0,0.0011120000000000027,169.20490611683238
6257,78.0,17.0,0.0011120000000000027,169.0699342053346
6258,78.0,18.0,0.0011120000000000027,168.81048627140547
6259,78.0,19.0,0.0011120000000000027,168.8003570864899
6260,78.0,20.0,0.0011120000000000027,168.6361790759154
6261,78.0,21.0,0.0011120000000000027,168.5310305200442
6262,78.0,22.0,0.0011120000000000027,168.35558980922505
6263,78.0,23.0,0.0011120000000000027,168.19421698676214
6264,78.0,24.0,0.0011120000000000027,168.20318233605587
6265,78.0,25.0,0.0011120000000000027,168.1332579333373
6266,78.0,26.0,0.0011120000000000027,168.02435209023832
6267,78.0,27.0,0.0011120000000000027,167.96600234522964
6268,78.0,28.0,0.0011120000000000027,167.9030442732994
6269,78.0,29.0,0.0011120000000000027,167.79137976444127
6270,78.0,30.0,0.0011120000000000027,167.76829413519965
6271,78.0,31.0,0.0011120000000000027,167.75369644935685
6272,78.0,32.0,0.0011120000000000027,167.57825520833333
6273,78.0,33.0,0.0011120000000000027,167.63363229462595
6274,78.0,34.0,0.0011120000000000027,167.5638540063723
6275,78.0,35.0,0.0011120000000000027,167.49571418531013
6276,78.0,36.0,0.0011120000000000027,167.42626627604167
6277,78.0,37.0,0.0011120000000000027,167.41594738892834
6278,78.0,38.0,0.0011120000000000027,167.37600643890073
6279,78.0,39.0,0.0011120000000000027,167.38350701842646
6280,78.0,40.0,0.0011120000000000027,167.26308538263496
6281,78.0,41.0,0.0011120000000000027,167.29170533459595
6282,78.0,42.0,0.0011120000000000027,167.25071012863006
6283,78.0,43.0,0.0011120000000000027,167.20893113261522
6284,78.0,44.0,0.0011120000000000027,167.24709809274384
6285,78.0,45.0,0.0011120000000000027,167.1117872080177
6286,78.0,46.0,0.0011120000000000027,167.069511644768
6287,78.0,47.0,0.0011120000000000027,167.11570004241636
6288,78.0,48.0,0.0011120000000000027,167.00740976661143
6289,78.0,49.0,0.0011120000000000027,166.98975177803425
6290,78.0,50.0,0.0011120000000000027,166.9270805096867
6291,78.0,51.0,0.0011120000000000027,166.92048148723563
6292,78.0,52.0,0.0011120000000000027,166.90036312835386
6293,78.0,53.0,0.0011120000000000027,166.8175350674716
6294,78.0,54.0,0.0011120000000000027,166.76473769679214
6295,78.0,55.0,0.0011120000000000027,166.70819896967726
6296,78.0,56.0,0.0011120000000000027,166.7025798019255
6297,78.0,57.0,0.0011120000000000027,166.57021520132972
6298,78.0,58.0,0.0011120000000000027,166.60045216569998
6299,78.0,59.0,0.0011120000000000027,166.5143789580374
6300,78.0,60.0,0.0011120000000000027,166.3463727114899
6301,78.0,61.0,0.0011120000000000027,166.28560814443262
6302,78.0,62.0,0.0011120000000000027,166.19140719943576
6303,78.0,63.0,0.0011120000000000027,166.1480992665917
6304,78.0,64.0,0.0011120000000000027,166.10831113873107
6305,78.0,65.0,0.0011120000000000027,166.05536663016886
6306,78.0,66.0,0.0011120000000000027,165.95412236377447
6307,78.0,67.0,0.0011120000000000027,165.86171688811947
6308,78.0,68.0,0.0011120000000000027,165.85673678927952
6309,78.0,69.0,0.0011120000000000027,165.81122395833333
6310,78.0,70.0,0.0011120000000000027,165.6763700481376
6311,78.0,71.0,0.0011120000000000027,165.7021415571733
6312,78.0,72.0,0.0011120000000000027,165.66522156378235
6313,78.0,73.0,0.0011120000000000027,165.63164227726483
6314,78.0,74.0,0.0011120000000000027,165.4675993701665
6315,78.0,75.0,0.0011120000000000027,165.4817465549045
6316,78.0,76.0,0.0011120000000000027,165.4106301664102
6317,78.0,77.0,0.0011120000000000027,165.35560741694286
6318,78.0,78.0,0.0011120000000000027,165.41843508325442
6319,78.0,79.0,0.0011120000000000027,165.38205300071021
6320,79.0,0.0,0.0011160000000000028,469548601411.28253
6321,79.0,1.0,0.0011160000000000028,199.41262956715593
6322,79.0,2.0,0.0011160000000000028,196.88403802428581
6323,79.0,3.0,0.0011160000000000028,195.27301128965436
6324,79.0,4.0,0.0011160000000000028,194.34646517666903
6325,79.0,5.0,0.0011160000000000028,193.66359880543718
6326,79.0,6.0,0.0011160000000000028,192.91616233132103
6327,79.0,7.0,0.0011160000000000028,192.62338500976563
6328,79.0,8.0,0.0011160000000000028,192.39814170760337
6329,79.0,9.0,0.0011160000000000028,192.1197756372317
6330,79.0,10.0,0.0011160000000000028,191.69538704920296
6331,79.0,11.0,0.0011160000000000028,191.65913412691367
6332,79.0,12.0,0.0011160000000000028,191.06197836519493
6333,79.0,13.0,0.0011160000000000028,191.14170950224906
6334,79.0,14.0,0.0011160000000000028,191.12310088186553
6335,79.0,15.0,0.0011160000000000028,190.85957189078283
6336,79.0,16.0,0.0011160000000000028,190.70527566929056
6337,79.0,17.0,0.0011160000000000028,190.76086517025726
6338,79.0,18.0,0.0011160000000000028,190.50859728880602
6339,79.0,19.0,0.0011160000000000028,190.5179341757418
6340,79.0,20.0,0.0011160000000000028,190.34518607707938
6341,79.0,21.0,0.0011160000000000028,190.32371787947838
6342,79.0,22.0,0.0011160000000000028,190.38705123747238
6343,79.0,23.0,0.0011160000000000028,189.87926968661222
6344,79.0,24.0,0.0011160000000000028,190.00856243095012
6345,79.0,25.0,0.0011160000000000028,189.80680063575204
6346,79.0,26.0,0.0011160000000000028,189.83765258789063
6347,79.0,27.0,0.0011160000000000028,189.74154351128473
6348,79.0,28.0,0.0011160000000000028,189.82667907098326
6349,79.0,29.0,0.0011160000000000028,189.4509583505958
6350,79.0,30.0,0.0011160000000000028,189.39101763484453
6351,79.0,31.0,0.0011160000000000028,189.49223047121606
6352,79.0,32.0,0.0011160000000000028,189.44359693122632
6353,79.0,33.0,0.0011160000000000028,189.37335312352036
6354,79.0,34.0,0.0011160000000000028,189.54565323646622
6355,79.0,35.0,0.0011160000000000028,189.5618052472972
6356,79.0,36.0,0.0011160000000000028,189.12191572709517
6357,79.0,37.0,0.0011160000000000028,189.34287097044665
6358,79.0,38.0,0.0011160000000000028,189.13353301077177
6359,79.0,39.0,0.0011160000000000028,189.0998959566367
6360,79.0,40.0,0.0011160000000000028,189.1915185546875
6361,79.0,41.0,0.0011160000000000028,189.20654423877446
6362,79.0,42.0,0.0011160000000000028,188.98622653537328
6363,79.0,43.0,0.0011160000000000028,189.18811321220014
6364,79.0,44.0,0.0011160000000000028,188.9997476597025
6365,79.0,45.0,0.0011160000000000028,188.86307551836725
6366,79.0,46.0,0.0011160000000000028,189.0384675490254
6367,79.0,47.0,0.0011160000000000028,188.95300569168245
6368,79.0,48.0,0.0011160000000000028,188.8411267213147
6369,79.0,49.0,0.0011160000000000028,189.0763211460306
6370,79.0,50.0,0.0011160000000000028,188.60918979837436
6371,79.0,51.0,0.0011160000000000028,188.6925687169547
6372,79.0,52.0,0.0011160000000000028,188.69340626726247
6373,79.0,53.0,0.0011160000000000028,188.6347978071733
6374,79.0,54.0,0.0011160000000000028,188.55656003393307
6375,79.0,55.0,0.0011160000000000028,188.52867503156565
6376,79.0,56.0,0.0011160000000000028,188.4140215509588
6377,79.0,57.0,0.0011160000000000028,188.579498599274
6378,79.0,58.0,0.0011160000000000028,188.4845756885259
6379,79.0,59.0,0.0011160000000000028,188.60889511570787
6380,79.0,60.0,0.0011160000000000028,188.16925725763494
6381,79.0,61.0,0.0011160000000000028,188.3830819794626
6382,79.0,62.0,0.0011160000000000028,188.41268993647412
6383,79.0,63.0,0.0011160000000000028,188.40750991358902
6384,79.0,64.0,0.0011160000000000028,188.570976488518
6385,79.0,65.0,0.0011160000000000028,188.42560075856218
6386,79.0,66.0,0.0011160000000000028,188.2794124965475
6387,79.0,67.0,0.0011160000000000028,188.36003679371842
6388,79.0,68.0,0.0011160000000000028,188.06535775232797
6389,79.0,69.0,0.0011160000000000028,188.19118090080494
6390,79.0,70.0,0.0011160000000000028,188.14535820855033
6391,79.0,71.0,0.0011160000000000028,188.20087136008522
6392,79.0,72.0,0.0011160000000000028,188.1339535368332
6393,79.0,73.0,0.0011160000000000028,188.18571227410828
6394,79.0,74.0,0.0011160000000000028,188.08400887537485
6395,79.0,75.0,0.0011160000000000028,188.11570229886757
6396,79.0,76.0,0.0011160000000000028,188.06340198863637
6397,79.0,77.0,0.0011160000000000028,188.0763420952691
6398,79.0,78.0,0.0011160000000000028,188.11982590800585
6399,79.0,79.0,0.0011160000000000028,188.12163000858192
6400,80.0,0.0,0.001120000000000003,406.3002878393308
6401,80.0,1.0,0.001120000000000003,187.48803960010258
6402,80.0,2.0,0.001120000000000003,185.86686313821812
6403,80.0,3.0,0.001120000000000003,184.6145855651239
6404,80.0,4.0,0.001120000000000003,183.96058596216068
6405,80.0,5.0,0.001120000000000003,182.2016121049361
6406,80.0,6.0,0.001120000000000003,174.7853903414023
6407,80.0,7.0,0.001120000000000003,172.21487130829783
6408,80.0,8.0,0.001120000000000003,171.1377535486703
6409,80.0,9.0,0.001120000000000003,170.68057889687896
6410,80.0,10.0,0.001120000000000003,170.41068661468196
6411,80.0,11.0,0.001120000000000003,170.05784074879656
6412,80.0,12.0,0.001120000000000003,169.70943528300583
6413,80.0,13.0,0.001120000000000003,169.4298438856337
6414,80.0,14.0,0.001120000000000003,169.18923544527306
6415,80.0,15.0,0.001120000000000003,168.88185360686947
6416,80.0,16.0,0.001120000000000003,168.79433572788432
6417,80.0,17.0,0.001120000000000003,168.49422752919824
6418,80.0,18.0,0.001120000000000003,168.39454491201073
6419,80.0,19.0,0.001120000000000003,168.19394526317865
6420,80.0,20.0,0.001120000000000003,168.0607023358586
6421,80.0,21.0,0.001120000000000003,168.03144511521464
6422,80.0,22.0,0.001120000000000003,167.84962751292218
6423,80.0,23.0,0.001120000000000003,167.79741138188527
6424,80.0,24.0,0.001120000000000003,167.74408707435686
6425,80.0,25.0,0.001120000000000003,167.6594124965475
6426,80.0,26.0,0.001120000000000003,167.54710843789456
6427,80.0,27.0,0.001120000000000003,167.4249137493095
6428,80.0,28.0,0.001120000000000003,167.45117053099352
6429,80.0,29.0,0.001120000000000003,167.3808444059738
6430,80.0,30.0,0.001120000000000003,167.39327036231455
6431,80.0,31.0,0.001120000000000003,167.24214703184185
6432,80.0,32.0,0.001120000000000003,167.3650829708215
6433,80.0,33.0,0.001120000000000003,167.1362559185606
6434,80.0,34.0,0.001120000000000003,167.09749795316446
6435,80.0,35.0,0.001120000000000003,167.09212304934107
6436,80.0,36.0,0.001120000000000003,167.03992202296402
6437,80.0,37.0,0.001120000000000003,166.9792053222656
6438,80.0,38.0,0.001120000000000003,166.98580478860873
6439,80.0,39.0,0.001120000000000003,166.9253792934225
6440,80.0,40.0,0.001120000000000003,166.91785660560686
6441,80.0,41.0,0.001120000000000003,166.82766803779987
6442,80.0,42.0,0.001120000000000003,166.72799643160116
6443,80.0,43.0,0.001120000000000003,166.74721578578757
6444,80.0,44.0,0.001120000000000003,166.62664269649622
6445,80.0,45.0,0.001120000000000003,166.52764803799715
6446,80.0,46.0,0.001120000000000003,166.49127410580414
6447,80.0,47.0,0.001120000000000003,166.41770152698862
6448,80.0,48.0,0.001120000000000003,166.33438990737451
6449,80.0,49.0,0.001120000000000003,166.23897775361033
6450,80.0,50.0,0.001120000000000003,166.1940683445786
6451,80.0,51.0,0.001120000000000003,166.15744230636443
6452,80.0,52.0,0.001120000000000003,166.0090117483428
6453,80.0,53.0,0.001120000000000003,165.94295611140703
6454,80.0,54.0,0.001120000000000003,165.8305417455808
6455,80.0,55.0,0.001120000000000003,165.77444210168088
6456,80.0,56.0,0.001120000000000003,165.65228680851484
6457,80.0,57.0,0.001120000000000003,165.61636592980588
6458,80.0,58.0,0.001120000000000003,165.61591392440025
6459,80.0,59.0,0.001120000000000003,165.4889455960977
6460,80.0,60.0,0.001120000000000003,165.4248896928267
6461,80.0,61.0,0.001120000000000003,165.39969026199495
6462,80.0,62.0,0.001120000000000003,165.31439137468433
6463,80.0,63.0,0.001120000000000003,165.270628242878
6464,80.0,64.0,0.001120000000000003,165.22458549114188
6465,80.0,65.0,0.001120000000000003,165.1321943433357
6466,80.0,66.0,0.001120000000000003,165.11401908489188
6467,80.0,67.0,0.001120000000000003,165.0821411626026
6468,80.0,68.0,0.001120000000000003,165.05152708727903
6469,80.0,69.0,0.001120000000000003,165.0250579895636
6470,80.0,70.0,0.001120000000000003,164.98371656013256
6471,80.0,71.0,0.001120000000000003,164.91963430693656
6472,80.0,72.0,0.001120000000000003,164.95782003383445
6473,80.0,73.0,0.001120000000000003,164.84204758769334
6474,80.0,74.0,0.001120000000000003,164.84677297881154
6475,80.0,75.0,0.001120000000000003,164.84965455334597
6476,80.0,76.0,0.001120000000000003,164.81359529129182
6477,80.0,77.0,0.001120000000000003,164.7936729107481
6478,80.0,78.0,0.001120000000000003,164.7427290976168
6479,80.0,79.0,0.001120000000000003,164.69091493548768
6480,81.0,0.0,0.001124000000000003,420.8116846689552
6481,81.0,1.0,0.001124000000000003,187.32808300288036
6482,81.0,2.0,0.001124000000000003,185.71305962456597
6483,81.0,3.0,0.001124000000000003,184.51242861969303
6484,81.0,4.0,0.001124000000000003,184.42075800731928
6485,81.0,5.0,0.001124000000000003,183.6384295839252
6486,81.0,6.0,0.001124000000000003,183.339325949929
6487,81.0,7.0,0.001124000000000003,182.87812900735875
6488,81.0,8.0,0.001124000000000003,182.42953612048217
6489,81.0,9.0,0.001124000000000003,178.82871848366477
6490,81.0,10.0,0.001124000000000003,172.41680668994633
6491,81.0,11.0,0.001124000000000003,171.32872625177558
6492,81.0,12.0,0.001124000000000003,170.5935919990925
6493,81.0,13.0,0.001124000000000003,170.1905217087871
6494,81.0,14.0,0.001124000000000003,169.92449688535748
6495,81.0,15.0,0.001124000000000003,169.51586512093593
6496,81.0,16.0,0.001124000000000003,169.2461240826231
6497,81.0,17.0,0.001124000000000003,168.86016004774305
6498,81.0,18.0,0.001124000000000003,168.59406743213384
6499,81.0,19.0,0.001124000000000003,168.330546764027
6500,81.0,20.0,0.001124000000000003,168.18326723040957
6501,81.0,21.0,0.001124000000000003,168.028557893387
6502,81.0,22.0,0.001124000000000003,167.82667528557056
6503,81.0,23.0,0.001124000000000003,167.7011874852036
6504,81.0,24.0,0.001124000000000003,167.54725249319367
6505,81.0,25.0,0.001124000000000003,167.4477903300584
6506,81.0,26.0,0.001124000000000003,167.3214675934146
6507,81.0,27.0,0.001124000000000003,167.2708958357994
6508,81.0,28.0,0.001124000000000003,167.14507992522886
6509,81.0,29.0,0.001124000000000003,167.1139277787642
6510,81.0,30.0,0.001124000000000003,166.95385415433634
6511,81.0,31.0,0.001124000000000003,166.7412574845131
6512,81.0,32.0,0.001124000000000003,166.57531365905146
6513,81.0,33.0,0.001124000000000003,166.50810138740925
6514,81.0,34.0,0.001124000000000003,166.36157529888732
6515,81.0,35.0,0.001124000000000003,166.25967118696732
6516,81.0,36.0,0.001124000000000003,166.13756861831203
6517,81.0,37.0,0.001124000000000003,166.08814906881312
6518,81.0,38.0,0.001124000000000003,165.93031548394097
6519,81.0,39.0,0.001124000000000003,165.81227282591541
6520,81.0,40.0,0.001124000000000003,165.6937507891414
6521,81.0,41.0,0.001124000000000003,165.6645765516493
6522,81.0,42.0,0.001124000000000003,165.67513452395045
6523,81.0,43.0,0.001124000000000003,165.47526954111427
6524,81.0,44.0,0.001124000000000003,165.53389266197127
6525,81.0,45.0,0.001124000000000003,165.42956576260653
6526,81.0,46.0,0.001124000000000003,165.34928948912957
6527,81.0,47.0,0.001124000000000003,165.2398432814473
6528,81.0,48.0,0.001124000000000003,165.20067856297348
6529,81.0,49.0,0.001124000000000003,165.21675724530462
6530,81.0,50.0,0.001124000000000003,165.20792760367345
6531,81.0,51.0,0.001124000000000003,165.11735373757102
6532,81.0,52.0,0.001124000000000003,165.0277699110243
6533,81.0,53.0,0.001124000000000003,164.98540248678188
6534,81.0,54.0,0.001124000000000003,164.97447784732086
6535,81.0,55.0,0.001124000000000003,165.01307371813843
6536,81.0,56.0,0.001124000000000003,164.92023887557212
6537,81.0,57.0,0.001124000000000003,164.8691343488597
6538,81.0,58.0,0.001124000000000003,164.87419728288748
6539,81.0,59.0,0.001124000000000003,164.77505432745423
6540,81.0,60.0,0.001124000000000003,164.77086340701942
6541,81.0,61.0,0.001124000000000003,164.7524658203125
6542,81.0,62.0,0.001124000000000003,164.77892436326152
6543,81.0,63.0,0.001124000000000003,164.7298799518624
6544,81.0,64.0,0.001124000000000003,164.71521467112532
6545,81.0,65.0,0.001124000000000003,164.68499378551135
6546,81.0,66.0,0.001124000000000003,164.67827178030302
6547,81.0,67.0,0.001124000000000003,164.5373417154948
6548,81.0,68.0,0.001124000000000003,164.57534749348957
6549,81.0,69.0,0.001124000000000003,164.56359271425188
6550,81.0,70.0,0.001124000000000003,164.59768632368608
6551,81.0,71.0,0.001124000000000003,164.5043938530816
6552,81.0,72.0,0.001124000000000003,164.48273764253867
6553,81.0,73.0,0.001124000000000003,164.47387843276516
6554,81.0,74.0,0.001124000000000003,164.46843391187264
6555,81.0,75.0,0.001124000000000003,164.4231642351247
6556,81.0,76.0,0.001124000000000003,164.42471492266415
6557,81.0,77.0,0.001124000000000003,164.40153431285512
6558,81.0,78.0,0.001124000000000003,164.43041555693657
6559,81.0,79.0,0.001124000000000003,164.38664367059263
6560,82.0,0.0,0.0011280000000000031,559610603333913.3
6561,82.0,1.0,0.0011280000000000031,220.83761096068102
6562,82.0,2.0,0.0011280000000000031,217.91289378156566
6563,82.0,3.0,0.0011280000000000031,215.38014879014756
6564,82.0,4.0,0.0011280000000000031,214.39288558189315
6565,82.0,5.0,0.0011280000000000031,213.24346784495344
6566,82.0,6.0,0.0011280000000000031,212.74705953578757
6567,82.0,7.0,0.0011280000000000031,211.8873782132852
6568,82.0,8.0,0.0011280000000000031,210.8553793674045
6569,82.0,9.0,0.0011280000000000031,211.11335408528646
6570,82.0,10.0,0.0011280000000000031,210.67239113547586
6571,82.0,11.0,0.0011280000000000031,210.169791715988
6572,82.0,12.0,0.0011280000000000031,209.88840489859533
6573,82.0,13.0,0.0011280000000000031,210.12560897056503
6574,82.0,14.0,0.0011280000000000031,209.45918116714014
6575,82.0,15.0,0.0011280000000000031,209.83501253995027
6576,82.0,16.0,0.0011280000000000031,209.0873960676097
6577,82.0,17.0,0.0011280000000000031,208.53257628778013
6578,82.0,18.0,0.0011280000000000031,208.56692761353773
6579,82.0,19.0,0.0011280000000000031,208.50614620324336
6580,82.0,20.0,0.0011280000000000031,208.24997012359927
6581,82.0,21.0,0.0011280000000000031,208.4155157285748
6582,82.0,22.0,0.0011280000000000031,207.8810298788668
6583,82.0,23.0,0.0011280000000000031,207.84591290098248
6584,82.0,24.0,0.0011280000000000031,207.68235273881393
6585,82.0,25.0,0.0011280000000000031,207.444648326527
6586,82.0,26.0,0.0011280000000000031,207.1685269195865
6587,82.0,27.0,0.0011280000000000031,206.96854433001894
6588,82.0,28.0,0.0011280000000000031,207.54032785126657
6589,82.0,29.0,0.0011280000000000031,207.20095304855192
6590,82.0,30.0,0.0011280000000000031,207.143694649128
6591,82.0,31.0,0.0011280000000000031,206.82367437805792
6592,82.0,32.0,0.0011280000000000031,206.6176361392243
6593,82.0,33.0,0.0011280000000000031,207.03209420868845
6594,82.0,34.0,0.0011280000000000031,206.28311835394965
6595,82.0,35.0,0.0011280000000000031,206.81493582060844
6596,82.0,36.0,0.0011280000000000031,206.1847433810764
6597,82.0,37.0,0.0011280000000000031,206.05634253916114
6598,82.0,38.0,0.0011280000000000031,206.43848228377524
6599,82.0,39.0,0.0011280000000000031,206.1591036709872
6600,82.0,40.0,0.0011280000000000031,206.06719648881392
6601,82.0,41.0,0.0011280000000000031,206.24676930437184
6602,82.0,42.0,0.0011280000000000031,205.86958084260576
6603,82.0,43.0,0.0011280000000000031,205.52452901820945
6604,82.0,44.0,0.0011280000000000031,205.2872259953046
6605,82.0,45.0,0.0011280000000000031,205.75017273565734
6606,82.0,46.0,0.0011280000000000031,205.38179079614505
6607,82.0,47.0,0.0011280000000000031,205.4912841426965
6608,82.0,48.0,0.0011280000000000031,205.3394580817945
6609,82.0,49.0,0.0011280000000000031,205.586852188881
6610,82.0,50.0,0.0011280000000000031,205.58420362067946
6611,82.0,51.0,0.0011280000000000031,204.9437716397372
6612,82.0,52.0,0.0011280000000000031,205.04618817570233
6613,82.0,53.0,0.0011280000000000031,205.08787464488637
6614,82.0,54.0,0.0011280000000000031,204.84818453085543
6615,82.0,55.0,0.0011280000000000031,204.9936774359809
6616,82.0,56.0,0.0011280000000000031,205.15110992739898
6617,82.0,57.0,0.0011280000000000031,205.00758708915325
6618,82.0,58.0,0.0011280000000000031,204.4192472577336
6619,82.0,59.0,0.0011280000000000031,205.03260047989662
6620,82.0,60.0,0.0011280000000000031,204.5272608531605
6621,82.0,61.0,0.0011280000000000031,204.63496948242187
6622,82.0,62.0,0.0011280000000000031,204.03823991871843
6623,82.0,63.0,0.0011280000000000031,204.5165759400647
6624,82.0,64.0,0.0011280000000000031,204.62099473741318
6625,82.0,65.0,0.0011280000000000031,204.46497099905304
6626,82.0,66.0,0.0011280000000000031,204.6087263380879
6627,82.0,67.0,0.0011280000000000031,204.10567687371764
6628,82.0,68.0,0.0011280000000000031,204.38613746103616
6629,82.0,69.0,0.0011280000000000031,203.8948180165917
