epoch,train_loss,test_loss,vae_efficiency,n0_fr1,zero_pixels
8828,214.55509189483033,250.27123784101926,0.535,41,9516.575
8829,214.5475182663357,250.3759332253383,0.43,29,9502.745
8830,214.5508967101474,249.47048117564276,0.53,45,9544.01
8831,214.54294684209069,249.43518285567944,0.545,34,9529.75
8832,214.5600912457213,250.4197143958165,0.59,47,9544.415
8833,214.55585205189757,249.92231400196368,0.47,37,9538.475
8834,214.55418276397978,250.76952694012567,0.54,35,9543.545
8835,214.54949671479736,250.07906287450058,0.455,34,9545.21
8836,214.56559853771077,250.27437083537762,0.495,36,9512.175
8837,214.53705407526232,249.99078403069421,0.435,34,9523.675
8838,214.5506808617151,249.04384795977518,0.59,46,9519.83
8839,214.55214302482773,250.2388006586295,0.48,39,9560.105
8840,214.54554376978643,250.34720619825217,0.475,40,9560.985
8841,214.5646588448035,250.49221436793988,0.485,41,9527.695
8842,214.52842789789358,251.18485861558182,0.545,39,9507.09
8843,214.5340460573931,249.5288313810642,0.54,39,9546.235
8844,214.53103003889262,249.14218794382535,0.465,41,9521.245
8845,214.55939649667087,250.01397577615884,0.52,36,9539.535
8846,214.52843626336596,250.52219033241272,0.54,41,9529.835
8847,214.55427138868257,249.73750494076654,0.55,40,9520.255
8848,214.5510819604749,250.65141841998468,0.49,38,9510.965
8849,214.54747799630755,249.55118008760306,0.53,40,9534.315
8850,214.55266804049026,250.3034158853384,0.515,36,9516.175
8851,214.53826703590656,250.99631104102502,0.495,33,9547.565
8852,214.5331991411095,250.6119163769942,0.45,34,9518.79
8853,214.52937201279144,250.77334079375635,0.465,32,9549.375
8854,214.52333332201889,249.87219394170322,0.415,25,9538.765
8855,214.5338920554888,250.29554253358108,0.43,30,9524.89
8856,214.54090710061294,250.94088315963745,0.5,40,9518.78
8857,214.54763999477316,250.16877753917987,0.485,39,9539.015
8858,214.52000768336194,250.64734297532303,0.475,37,9533.465
8859,214.54512398273113,249.27277858440692,0.5,36,9545.11
8860,214.54236254628847,249.215548148522,0.545,38,9530.92
8861,214.5355336451345,249.83818851067468,0.505,37,9525.49
8862,214.54465477758384,249.52090576520334,0.55,45,9526.58
8863,214.53213574700632,250.46770659776834,0.51,39,9536.575
8864,214.55526664732724,250.3572091781176,0.455,31,9521.48
8865,214.52805658528544,250.19450010703162,0.605,47,9525.615
8866,214.52763819247554,250.77333911565634,0.505,34,9516.3
8867,214.529766991814,249.68656312502347,0.485,31,9527.105
8868,214.52394284156924,250.30898492152875,0.52,39,9557.47
8869,214.53123033462802,249.51405039200415,0.49,34,9512.52
8870,214.53895668357706,250.0942604495929,0.495,34,9556.765
8871,214.518585155076,249.9144213979061,0.475,28,9523.825
8872,214.5338740736187,250.26592186781076,0.485,33,9532.42
8873,214.52075737254174,249.89436712631812,0.49,32,9510.69
8874,214.53022870303764,250.52470036653372,0.52,41,9547.24
8875,214.5469213810441,249.8299654355416,0.495,40,9525.335
8876,214.5344124596178,249.81469446879166,0.48,35,9514.26
8877,214.5256746498809,250.74572935471167,0.465,37,9510.86
8878,214.52310088625262,250.15810792262738,0.55,42,9520.66
8879,214.53491164278537,250.26207225139325,0.525,38,9509.49
8880,214.53273500623618,251.0735957439129,0.51,39,9556.02
8881,214.51193727877896,249.51439067950616,0.51,39,9531.285
8882,214.5146825671505,250.36141191079065,0.515,41,9512.56
8883,214.53682195404429,249.88503496463483,0.455,39,9505.6
8884,214.52867045269528,250.0613568012531,0.47,34,9505.465
8885,214.51633860537635,250.12503931155572,0.54,45,9537.6
8886,214.53138561856363,250.3696375729946,0.525,37,9538.615
8887,214.52418465738597,250.08169020139255,0.52,43,9516.11
8888,214.5276069806818,249.652351636153,0.525,38,9527.02
8889,214.53049172557104,250.30877944139334,0.555,42,9523.715
8890,214.53098225430043,250.70684484335092,0.53,38,9548.995
8891,214.52352326993008,250.7407951584229,0.485,31,9492.06
8892,214.52389918244333,250.35303861819781,0.5,34,9557.525
8893,214.5217896708445,250.32998103361862,0.505,45,9528.52
8894,214.5446090087751,249.30403105112222,0.5,41,9528.49
8895,214.5193260624866,249.93747454423172,0.525,44,9507.6
8896,214.52020789624495,250.64503151636856,0.535,37,9534.1
8897,214.52665491951547,250.45122012266745,0.43,29,9533.805
8898,214.5402925817219,249.57347510411188,0.51,39,9542.28
8899,214.5005041656471,251.49062495965225,0.52,39,9535.865
8900,214.5156861121944,248.69964440052325,0.44,34,9526.615
8901,214.51300759556054,250.27412170630234,0.525,41,9516.835
8902,214.51036652935804,249.76036809957944,0.535,37,9514.98
8903,214.53477679954543,250.83115442899557,0.52,37,9505.87
8904,214.51275767968968,249.87499747826502,0.445,34,9551.135
8905,214.52293579957413,250.72842207780252,0.53,40,9486.16
8906,214.51349680795482,249.31616502541763,0.46,34,9557.405
8907,214.51612579631762,249.51048745558813,0.5,39,9554.535
8908,214.51920677281575,250.6410736304063,0.515,39,9529.515
8909,214.5159497475446,250.19779325907047,0.485,36,9540.98
8910,214.51643128199578,250.05925424282367,0.48,37,9513.605
8911,214.5251292458505,250.88089776039124,0.545,43,9510.84
8912,214.50490254444458,250.1126690185987,0.495,35,9512.135
8913,214.4963832192987,250.86923597409174,0.5,39,9537.505
8914,214.52655386783022,250.8221721832569,0.4,28,9512.655
8915,214.53946584740203,250.90430193680984,0.47,35,9539.235
8916,214.5061939703475,250.78876244104825,0.455,34,9530.02
8917,214.52900666090216,250.78093020732587,0.47,34,9563.83
8918,214.52996949665504,250.0497890664981,0.545,38,9521.945
8919,214.5201638385556,250.28636691203485,0.495,35,9553.255
8920,214.511341740347,250.21821231108444,0.495,41,9533.495
8921,214.50202421320046,251.28131277744586,0.485,40,9532.165
8922,214.51270237210284,250.91190439004166,0.495,45,9530.75
8923,214.51455042809542,250.67031427530142,0.53,37,9532.155
8924,214.51071330894513,251.05656721041754,0.51,39,9544.97
8925,214.52830400482907,250.9175475514852,0.445,26,9507.22
8926,214.51170410082992,250.49868468137888,0.455,29,9525.445
8927,214.51388352209068,250.6658363892482,0.47,33,9549.755
8928,214.50988746216305,250.48522479946797,0.49,35,9521.395
8929,214.49598589947885,249.27258825302124,0.5,38,9572.18
8930,214.50698083145846,250.64831211933722,0.455,30,9503.115
8931,214.5084058240935,250.51304488915665,0.5,36,9528.775
8932,214.5205972224106,250.6717178271367,0.49,42,9534.88
8933,214.50161138719727,250.3317549595466,0.43,32,9532.795
8934,214.5170401701239,249.7994468670625,0.465,33,9516.335
8935,214.51217904720994,250.39713406562805,0.52,35,9500.855
8936,214.5221285759685,250.55035628722266,0.475,35,9513.66
8937,214.5154513789466,250.43284598680643,0.53,40,9565.24
8938,214.49455565080612,250.426057943931,0.46,35,9549.48
8939,214.48834808278676,249.5027360182542,0.535,40,9503.5
8940,214.51205961218406,250.71856618844546,0.505,30,9497.605
8941,214.49169266556407,250.28232248012836,0.515,43,9518.07
8942,214.49984878542364,250.28289396946246,0.535,30,9551.6
8943,214.5177403656271,249.84900423196646,0.475,38,9544.39
8944,214.5016555443095,250.2085252587612,0.51,33,9545.52
8945,214.5168281285397,249.80263892503885,0.52,38,9537.9
8946,214.49650308835473,250.20653348244153,0.48,36,9502.79
8947,214.49524063635954,249.73097592133743,0.525,31,9545.765
8948,214.50388435255624,250.01722183594336,0.51,36,9490.3
8949,214.50125904981547,249.9034397968879,0.525,32,9549.785
8950,214.49720170588378,250.61640821970425,0.47,38,9544.61
8951,214.50150788511704,250.54804402131302,0.52,38,9496.335
8952,214.5085611269253,250.12763135249799,0.53,45,9526.815
8953,214.51245731777615,250.04079228181106,0.425,31,9505.575
8954,214.50443299800372,249.74164479512436,0.445,33,9568.76
8955,214.50435909514854,250.4112075658945,0.54,45,9509.785
8956,214.50168894631273,251.51665870042947,0.485,39,9510.665
8957,214.51644658380994,250.87628966111404,0.495,44,9508.02
8958,214.49699378307955,249.87955263944772,0.49,37,9555.36
8959,214.5040960743594,249.6554137651737,0.475,40,9496.42
8960,214.50513314001626,249.95591598290665,0.54,38,9552.94
8961,214.5107946676409,249.9314307983105,0.485,28,9530.01
8962,214.47668745880756,250.4497587314019,0.485,31,9531.21
8963,214.48504706058463,250.81298696077786,0.485,36,9521.65
8964,214.50004031450678,251.0828646329733,0.5,40,9538.62
8965,214.46630212138146,250.83252274073087,0.455,29,9530.7
8966,214.4775477733359,250.32256982876703,0.5,29,9542.22
8967,214.48203830198622,250.18720130737012,0.535,42,9535.53
8968,214.48835168352144,250.7394846494381,0.535,38,9516.79
8969,214.5160949409344,251.06000326229974,0.51,40,9559.585
8970,214.49658307955045,250.89090927289084,0.505,29,9555.28
8971,214.49790113187748,249.22505651987515,0.47,31,9503.455
8972,214.50945661882315,250.4459721675286,0.475,39,9501.935
8973,214.5056287262284,250.36062689927908,0.515,41,9520.325
8974,214.47647523727383,249.84930364902203,0.53,38,9537.395
8975,214.49953139952962,250.05916353830924,0.47,39,9512.785
8976,214.48828997885994,249.9455221616305,0.5,36,9518.38
8977,214.50697976745968,249.66845193276038,0.41,25,9557.115
8978,214.50708145143926,250.32426285743713,0.545,47,9499.89
8979,214.51299087217424,250.84681230324966,0.475,35,9532.075
8980,214.4866500895773,250.05157611920282,0.56,45,9494.13
8981,214.49259139277407,251.2667532654909,0.515,33,9536.135
8982,214.4917840892232,250.90795852587775,0.47,33,9517.59
8983,214.4881419440701,250.4900574684143,0.535,44,9520.465
8984,214.492965817724,249.57956140774948,0.48,33,9537.725
8985,214.4980487349629,250.28624653816223,0.47,38,9495.64
8986,214.4857885497061,250.47466557759506,0.51,40,9504.69
8987,214.49049820599805,250.2359890479308,0.52,39,9520.18
8988,214.4815294547445,250.854988519962,0.455,39,9535.265
8989,214.4786512362959,251.12219205269446,0.5,37,9492.835
8990,214.49395956147865,249.8221778869629,0.48,32,9511.735
8991,214.49543194392163,250.89210219108142,0.435,27,9532.97
8992,214.4908718303325,250.48414420164548,0.53,43,9545.365
8993,214.5045026695741,250.4128253368231,0.485,33,9523.93
8994,214.49543370911306,250.42533385753632,0.465,37,9541.245
8995,214.48043722016948,250.0721571628864,0.43,25,9528.535
8996,214.48314474937555,250.47330135565537,0.475,35,9535.11
8997,214.46602643464618,250.07795651142413,0.465,35,9521.425
8998,214.49256350205195,250.5359655526968,0.505,39,9510.72
8999,214.47271619964494,250.42664321569296,0.515,38,9525.145
9000,214.505551545036,250.4539847603211,0.495,38,9522.535
9001,214.48490765988328,250.27568007432498,0.48,34,9555.255
9002,214.48500410817488,250.65582607342645,0.475,33,9507.63
9003,214.4916939824806,249.85348635453445,0.52,35,9514.08
9004,214.4742494358411,249.97788752959326,0.525,42,9484.485
9005,214.48927456612014,250.53996179654047,0.51,38,9520.56
9006,214.48466480565023,250.9252710067309,0.495,32,9531.06
9007,214.48434904598824,249.94528178068308,0.535,44,9526.12
9008,214.48897694414882,250.25163881595319,0.495,37,9533.205
9009,214.48941773500516,249.92542382387015,0.535,32,9519.41
9010,214.47394312338355,249.1686581831712,0.49,33,9511.93
9011,214.48798209656812,250.37470946862146,0.505,35,9514.2
9012,214.49996434383104,251.55689123960641,0.485,32,9524.655
9013,214.48641569704168,251.06770192659818,0.5,36,9521.775
9014,214.4871614122151,250.35228862212256,0.47,35,9490.51
9015,214.46811938652849,250.2725983766409,0.56,42,9543.57
9016,214.49111600293563,250.86770971921774,0.445,36,9548.28
9017,214.45672925574954,250.85198739400278,0.545,42,9552.34
9018,214.480955159368,250.12334696146158,0.5,40,9510.54
9019,214.47974956473496,249.8382448691588,0.475,30,9555.71
9020,214.4753217032871,250.277776993238,0.535,40,9544.565
9021,214.47499854767074,249.6103336444268,0.495,37,9536.115
9022,214.48880434523196,250.77295450063852,0.515,39,9515.325
9023,214.48484429381384,251.01041978139145,0.485,38,9515.085
9024,214.46130883848136,250.58870266034052,0.49,38,9507.865
9025,214.47727402447381,249.78953641194565,0.515,35,9523.395
9026,214.47979666674,250.45914794848517,0.495,36,9557.88
9027,214.47849100244025,250.32277923363907,0.53,29,9544.57
9028,214.49987635985323,249.94629107988797,0.49,41,9502.415
9029,214.47750386390865,249.80261559669788,0.49,36,9523.315
9030,214.481059461773,250.04256576758164,0.535,38,9533.26
9031,214.47520946914912,250.44945598565616,0.505,37,9537.835
9032,214.47964190084966,250.84597838841952,0.535,39,9545.8
9033,214.46811268798754,250.55955908848688,0.515,32,9493.975
9034,214.46410752214905,250.1988959495838,0.485,31,9571.625
9035,214.47685510606016,249.71059756095593,0.54,43,9536.67
9036,214.47200016742107,250.40089903428003,0.525,37,9527.75
9037,214.48488732791313,249.87054292972272,0.555,41,9547.85
9038,214.46094518288518,249.92076385938205,0.41,25,9550.375
9039,214.46061157624254,250.1530162508671,0.535,39,9504.955
9040,214.4806857214452,250.7633256178636,0.54,40,9549.095
9041,214.46362474694737,250.80708754979648,0.455,31,9558.7
9042,214.4836475103117,250.32323111937598,0.48,37,9501.18
9043,214.47126555504585,250.09191901867206,0.505,36,9537.165
9044,214.469142290536,250.00422220046704,0.42,28,9491.94
9045,214.48372418857568,250.77384152320715,0.515,38,9525.68
9046,214.46787486943398,250.57841220268836,0.49,33,9528.54
9047,214.47364861607969,250.01107726647302,0.49,41,9534.565
9048,214.46500289165797,250.3837013428028,0.49,40,9515.375
9049,214.46508752781887,250.28716863118686,0.445,29,9567.27
9050,214.49012555525155,249.9368193424665,0.525,45,9528.735
9051,214.4600178861451,250.2687272658715,0.41,29,9528.25
9052,214.4601683937146,250.2855292237722,0.445,30,9526.1
9053,214.4728103071392,250.59040469389694,0.46,38,9526.485
9054,214.46055251006544,250.24104026647714,0.49,36,9500.6
9055,214.47456251951712,250.237093430299,0.465,36,9537.47
9056,214.4711467491165,250.58244236615988,0.525,33,9509.495
9057,214.45145585569298,250.63435150109805,0.44,32,9505.07
9058,214.46011704007512,250.0155082665957,0.535,42,9519.255
9059,214.47100466428924,250.25537184912426,0.46,32,9533.845
9060,214.44866170099715,250.4964266740359,0.475,30,9533.1
9061,214.44891793690445,250.41092257316296,0.455,35,9540.225
9062,214.4615583996859,250.20820260047913,0.505,40,9535.19
9063,214.47628340236372,250.56743762126337,0.45,29,9535.175
9064,214.46982147613326,250.23220191552087,0.475,34,9523.87
9065,214.45271589188764,251.09168806442847,0.535,39,9540.36
9066,214.4624798583868,250.39534668280527,0.485,37,9521.64
9067,214.45831045648742,250.35367034948789,0.515,43,9551.76
9068,214.45879515328252,250.1712737725331,0.435,34,9524.345
9069,214.46661702984446,250.42752813375913,0.49,24,9508.395
9070,214.4451170091203,250.1335754944728,0.425,29,9552.56
9071,214.47183615026486,250.97054115625528,0.48,38,9544.91
9072,214.44028039916844,250.04180279144873,0.485,32,9501.875
9073,214.44786716019883,250.94485127925873,0.505,33,9516.825
9074,214.45155597681534,251.26479767836057,0.505,38,9551.255
9075,214.46024889510645,250.79447751778824,0.525,31,9538.985
9076,214.461274345734,250.56621087514438,0.48,29,9493.36
9077,214.45994813869936,250.3075164923301,0.445,35,9508.195
9078,214.45411165217368,250.04663447233347,0.48,36,9548.505
9079,214.46129813860728,251.27826116635248,0.45,30,9538.47
9080,214.44714098771777,249.2013757595649,0.455,33,9566.055
9081,214.45894696643086,251.24669677936114,0.44,33,9502.635
9082,214.4515419648817,251.3358668914208,0.49,33,9514.555
9083,214.45406964108304,250.37150505872873,0.455,28,9512.54
9084,214.4585234222389,250.3657525411019,0.45,24,9528.91
9085,214.44612148182,249.64046506239816,0.565,52,9502.46
9086,214.44992040137913,250.408488209431,0.565,45,9538.03
9087,214.44797202774419,250.97661956915488,0.515,46,9524.67
9088,214.46409999450302,250.7998573229863,0.54,37,9547.97
9089,214.46391375023788,250.31324335244986,0.465,29,9533.87
9090,214.4547335582978,249.95648286892816,0.5,35,9517.095
9091,214.4546373556562,250.52899938363296,0.435,27,9522.595
9092,214.46817300828778,250.1177744131822,0.56,41,9526.335
9093,214.45323624368885,250.18254683567926,0.445,31,9570.115
9094,214.4695064002213,250.86907627032355,0.435,38,9550.835
9095,214.4522421606756,250.86471764857953,0.49,38,9541.91
9096,214.4420994940445,250.9308167054103,0.53,37,9518.13
9097,214.43374955634158,250.05062347192032,0.465,34,9513.315
9098,214.44373083819596,250.3951724217488,0.5,33,9517.395
9099,214.46457940328233,250.01427473471716,0.47,37,9505.665
9100,214.44846522635467,250.0703578545497,0.485,36,9553.52
9101,214.45424049864673,249.37098767665717,0.47,34,9510.19
9102,214.45184430217,252.15863929345056,0.485,34,9561.805
9103,214.4280088564514,250.04985492046063,0.54,35,9511.95
9104,214.45614024288605,250.8625809779534,0.515,41,9564.27
9105,214.44525292362678,250.40796303749084,0.475,36,9537.535
9106,214.44270846066433,250.4580546617508,0.485,36,9506.45
9107,214.4570157275369,249.65533546301035,0.47,34,9527.905
9108,214.42499418015925,250.33947571424338,0.53,34,9545.08
9109,214.42851003418062,250.9026351387684,0.52,39,9553.325
9110,214.44642341850988,250.09495961666107,0.495,34,9509.47
9111,214.4413084821755,250.0543944468865,0.505,36,9548.12
9112,214.44842998270326,251.0083238711724,0.535,40,9521.925
9113,214.45545065946249,249.70947816738715,0.5,37,9560.41
9114,214.45497756461475,250.45706446354205,0.475,33,9554.285
9115,214.43820064232455,250.307764676901,0.48,37,9533.98
9116,214.45183677510542,250.9284610564892,0.475,38,9526.815
9117,214.44601068291755,250.2092944933818,0.52,41,9537.46
9118,214.4476092948617,250.55786837064304,0.505,34,9519.925
9119,214.43610488974164,250.0624837050071,0.51,40,9537.775
9120,214.44579646565933,250.7429061486171,0.535,38,9529.07
9121,214.44479148334491,251.27876762243417,0.5,34,9529.0
